post_id,date,username,body,num_likes,location,joined,points,mean_word_length
116524544,"Feb 10, 2019",Mason Juve,"Gonna be on Oahu March 15-22. Need to get some climbing in, but can't bring much for gear. Ill have my sport harness, shoes, and chalk bags, but racks and ropes are too bulky for carry on. looking to meet up with someone to do some sport routs if someone is willing to share equipmentOr just to boulder, if someone has a pad or two, and maybe make some new friends too.please contact me through MP, or by Email masonjuve@ymail.com.Thanks, and happy sending everyone. ",0,"Portland, OR",Apr 2018,Points: 5,4.559523809523809
116186954,"Dec 15, 2018",Jesse Martin,"Hey starting to climb outside, looking for some people to go with, I live on the island of Oahu, starting vacation this week so will have a lot of time to go, hit me up if interested.",0,Unknown Hometown,Dec 2018,Points: 0,3.972972972972973
116186954,"Dec 17, 2018",Andrew G,Bump.  I will be vacationing on Oahu until the the 29th and am also looking for people to climb with.  I brought some sport gear with me and my rope for anyone who didn't bring gear.  ,0,"Twin Falls, ID",Feb 2017,Points: 0,4.027777777777778
116186954,"Dec 22, 2018",Janet Lynn,I am in Oahu the first to the seventh.  Can anyone climb with me please?? I can lead 5.8 and top 5.10a. Great at lead belay and can bring my own gear.,0,"Denver, CO",Jun 2018,Points: 0,3.6875
116068757,"Nov 6, 2018",Autumn Priestley,"Anyone near Oahu looking to sport climb? Have a 60m rope, 12 draws. ",0,Unknown Hometown,Aug 2018,Points: 0,4.230769230769231
116068757,"Nov 18, 2018",Sanjay Darisi,"If you are still looking for a partner(s) to climb with, my wife and I are going to be in Oahu between nov 23 - 27, let me know if you free to climb.",0,"Portland, OR",Nov 2015,Points: 10,3.411764705882353
115389068,"Oct 4, 2018",Aaron Buck,I’m staying in Kihei for the next few weeks and would love to climb in Hawaii! I don’t have any gear so I’m down for bouldering or top rope\follow if someone has ropes and gear.,0,Unknown Hometown,Oct 2017,Points: 0,4.085714285714285
115324400,"Sep 16, 2018",Joe Baker,My wife are here in Kauai and we want to climb the King Kong mountain.  Stranded in Paradise.  Anyone want to climb it with me or rent me some trad gear?  I have a rope and the basic gear but no rack for it.  I can climb this grade no problem.,0,"Colorado Springs, CO",Jun 2018,Points: 20,3.7058823529411766
115324400,"Sep 16, 2018",Joe Baker,My number is (414) 788-8093 ,0,"Colorado Springs, CO",Jun 2018,Points: 20,4.6
115143316,"Aug 29, 2018",Samantha Zenger,"Hey, I am visiting Oahu next week.  Looking for climbing partners with chill vibes.  I climb 9's and 10's, TR 11's.  Interested in bouldering as well.  ",0,"Bountiful, UT",Nov 2016,Points: 5,4.6923076923076925
114800629,"Aug 1, 2018",Arie B,"I will be visiting Kauai from August 23rd-30th. This is my first time to Kauai and actually it will be my first time to any of the Big Islands. Im hoping to connect to with climbing and hiking people  before heading over. I have nothing set in stone and would alsonull appreciate some tips on camping there, ",1,San Diego,Aug 2018,Points: 0,4.385964912280702
114800629,"Aug 14, 2018",Will Wright,"Hi Arie,I'm sure you're getting excited about your trip to Kauai but if you're not aware, the north shore is still closed due to flood damage. This includes pretty much everything past Hanalei Bay, especially the Kalalau Trail and Ke'e Beach. There's still a ton to do on the island, but that's one of the main attractions, so I just wanted you to be aware.I might still be on the island when you arrive, if you'd like to get out and do some bouldering feel free to PM me. Otherwise I just finished a small climbing guidebook for Kauai which I sell for $7.Hope you have a great time whatever you decide to do.",1,"Fayetteville, NC",Jun 2014,"Points: 2,337",4.350877192982456
114959797,"Aug 14, 2018",Carter Owens,"In search of a partner for sport climbing in Oahu on 8/16 or 8/17. Currently leading 5.9-5.11c, but open to any level of climbing. I’m traveling, so you’ll have to bring the rope! -Carter",0,New Hampshire,Jul 2018,Points: 46,4.529411764705882
114587208,"Jul 13, 2018",Lawrence Roper,"I am looking for a partner to climb with as well as someone to hike the pu'u manamana trail. Also, i try to replace fixed lines and do whatever i can to help on trails wherever i go, so if anyone has an old retired rope that i can use for that purpose let me know. Just trying to have fun, do my part, an meet new people. ",0,"Clarksville, TN",Oct 2017,Points: 0,3.735294117647059
114494965,"Jun 17, 2018",Helya Jafari,Aloha!I recently moved to the island from Colorado and am looking for climbing trips (day trips or weekend trips) as well as a steady climbing partner. It's been awhile since i've climbed but i'd love to get back into the swing of things and climb on the regular again. I can lead belay and climb. Thanks in advance!,0,Unknown Hometown,Sep 2015,Points: 5,4.4655172413793105
114494965,"Jul 6, 2018",Kaden Silvers,Still looking for a partner?,0,Unknown Hometown,Jul 2018,Points: 0,4.8
114495438,"Jun 18, 2018",NOLAclimber76,Hitting the island with my son this week. I'm in the 5.9-10 range and he is in the 12s. Assuming we can get away with a 70 m and some draws. I hear one of the sites has an interesting paracord system for rigging topropes (have an ohm but if i could spare my 95lb son from catching my 185 lbs on lead that would be cool). Any gear recommedations appreciated.,0,"New Orleans, La",Nov 2015,Points: 15,4.042253521126761
114495438,"Jun 18, 2018",IcePick,,9,Unknown Hometown,Jun 2017,Points: 100,
114495438,"Jun 18, 2018",20 kN,"Draws mostly. You could bring a rack to 3"" if you want to climb on gear, but there is more sport than trad.",1,Unknown Hometown,Feb 2009,"Points: 1,346",3.6956521739130435
114495438,"Jun 18, 2018",NOLAclimber76,Thanks. About a dozen draws enough?,0,"New Orleans, La",Nov 2015,Points: 15,5.0
114495438,"Jun 18, 2018",20 kN,NOLAclimber76 wrote: Thanks. About a dozen draws enough?Yes. ,1,Unknown Hometown,Feb 2009,"Points: 1,346",6.625
114468726,"Jun 10, 2018",Jessica Oya,I’ll be visiting family from July 13-20. Anyone interested in sport or trad climbing? I can bring gear if anyone is interested. ,0,"Oakland, CA",May 2016,Points: 0,4.818181818181818
114468726,"Jun 13, 2018",20 kN,Best bet is to check the facebook page. The details are in the Hawaii routes section.,0,Unknown Hometown,Feb 2009,"Points: 1,346",4.375
114275154,"Apr 18, 2018",Michael Dom,"I am in Hawaii for a week and was wondering about what the camping was like there prices, location, etc. Also, if you want to go climbing I am free. ",0,Unknown Hometown,Dec 2015,"Points: 8,951",3.966666666666667
114275154,"Apr 19, 2018",Derek Field,"Not a local, so I'm sure you'll get better advice from someone else, but until then I shall offer my two cents. I was in Oahu around this time last year with my fiance. We stayed at Honolulu County campgrounds - there are about a dozen of them spread around the island. Prices were around $10 per night (IIRC) but note that reservations are only by 3- or 5-day weekend blocks (depending on the campground). For one weekend we stayed at Kaiaka Beach Park and it was awesome, tent pitched right on the beach with tons of open space all around, low key and yet pretty close to Haleiwa town. Closest campground to the climbing at Mokule`ia Wall (the two nearer campgrounds were closed when we were there). We had a couple great mornings at Mokule`ia - the climbing is as good as any basalt crag in the mainland U.S., and the local/community vibe is just wonderful. Lots of friendly folks and fun, well-equipped routes to enjoy. Have fun dude!!!Honolulu County campground website:  camping.honolulu.gov/",0,"Prescott, AZ",Jan 2016,"Points: 5,941",4.735632183908046
114116196,"Feb 27, 2018",Nick Gonzales,Coming to Maui for 6 weeks or so starting March 11th for work and want to get out on some rock. Haven’t decided whether to bring a full setup or just shoes for some DWS. Anyone gonna be around? I’d like to get on some sport or trad routes. ,0,"Blairsville, GA",Apr 2015,Points: 0,3.8979591836734695
114116196,"Feb 27, 2018",Muscrat,https://www.facebook.com/Climbers-Association-of-Maui-375722799209541/,0,Unknown Hometown,Oct 2011,"Points: 3,625",70.0
114116196,"Feb 27, 2018",Nick Gonzales,"I already sent a message to that page, but hadn’t heard anything back yet, so thought I’d try another means of contact, but thanks. ",0,"Blairsville, GA",Apr 2015,Points: 0,4.5
114116196,"Feb 27, 2018",20 kN,Climbing on Maui tends to be a bit secret societyish. It seems the climbers there are not too prevalent online. It's still a growing community.,0,Unknown Hometown,Feb 2009,"Points: 1,346",4.76
114074780,"Feb 8, 2018",m cowde,"I'll be staying Princeville 2/28 - 3/7 and would love to do some rock climbing.  Any info on where to go for some soft landing bouldering would be great.  If you sport climb and want to get out, let me know.Any info is much appreciated.Thanks!",0,Unknown Hometown,Aug 2015,Points: 0,4.377777777777778
113970650,"Dec 30, 2017",Guinevere Drabik,Hey! Another climber and I found some chalk beta in the cave at Hapuna beach. It’s like a V1. Fun little traverse a few spicy moves of you don’t have any protection. ,0,Unknown Hometown,May 2017,Points: 0,4.1875
113953234,"Dec 25, 2017",Ariel Beach,Just moved to Oahu. I’ll be here for a while. Looking for a weekend climbing buddy. I have a rope and a few quick draws.,0,Unknown Hometown,Dec 2016,Points: 0,3.84
113277562,"Jul 7, 2017",Nick Lozica,Need a climbing partner from the weeks of the 17-31 in December. ,0,"Mammoth Lakes, CA",Sep 2016,Points: 120,4.416666666666667
113277562,"Sep 10, 2017",pkelly,Im planning a trip to Oahu in december.. you can email me at pkelly_17@hotmail.com ,1,Unknown Hometown,Jun 2017,Points: 0,4.928571428571429
113277562,"Sep 11, 2017",Nick Lozica,Bummer I'm going to be in Maui ,0,"Mammoth Lakes, CA",Sep 2016,Points: 120,3.4285714285714284
113277562,"Nov 26, 2017",Sammi Nicole,"Hey pkelly and Nick, I’m going to be on Oahu during Christmas and am looking for a climbing partner also. Let me know!",1,"Seattle, WA",Nov 2015,Points: 5,4.173913043478261
113277562,"Dec 18, 2017",Juliana Mota,Hey Sammi! I'm in Oahu! I will be here until Christmas we should meet up to climb!! You can text me if you want 415 994 7712yayyyy let's climb!,0,Unknown Hometown,Oct 2017,Points: 0,3.9655172413793105
113277562,"Dec 18, 2017",pkelly,Hi juliana and sammi .. il be in oahu until january 7th ... text me if u want to climb .. i have my personal gear.. but need rope ...6194543501,0,Unknown Hometown,Jun 2017,Points: 0,3.8
113843512,"Nov 19, 2017",Barak Laub,"Basically that’s it, I’m here a few months every year, and end up DWS blackrock by myself. It would be cool to have people to climb with, use awesome lingo and make fun of the non climbers who just snorkel around and jump off the cliff after going up the easy way.text me 808 446 4000look me up on cs or fb Barak Laubsend an owl or a raven, they know me.",0,Unknown Hometown,Mar 2017,Points: 30,3.9305555555555554
113843512,"Nov 19, 2017",20 kN,,1,Unknown Hometown,Feb 2009,"Points: 1,346",
113843512,"Nov 23, 2017",Vrushali Joshi,Yup. I think the above one is useful.,0,Unknown Hometown,Nov 2017,Points: 0,3.75
113843512,"Dec 10, 2017",Barak Laub,"Thanks guys, unfortunately it's not that good, it doesn't allow you to post to the page, and i've messaged the owner before but i haven't gotten an anwer from him.",0,Unknown Hometown,Mar 2017,Points: 30,4.466666666666667
113843512,"Dec 10, 2017",20 kN,"There are a fair number of climbers on Maui. Unfortunately, neither the climbers nor the climbing has much of an online presence though. It's more of a you have to be a local and in the know type situation. ",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.3076923076923075
113843512,"Dec 10, 2017",ANGUS WIESSNER,"20 kN wrote:There are a fair number of climbers on Maui. Unfortunately, neither the climbers nor the climbing has much of an online presence though. It's more of a you have to be a local and in the know type situation.Is there rope / bolted sport climbing in Maui? heard there maybe was but vary unclear. Really want to come out to Maui for the Canyoning/Canyoneering don’t know if anyone on here has any info on the Hana rd canyon but love to dive into some if anybody is interested scouted a couple last time I was in Maui and they look to good to be true. Seems like the one thing Hawaii is missing is climbing in the 11+ 5.12 range besides on Oahu witch seems vary limited.",0,Denver Colorad,Feb 2009,"Points: 1,588",4.255813953488372
113843512,"Dec 10, 2017",ANGUS WIESSNER,Also if anyone has a room in a house in Maui I could rent for a little in either January feb or March let me know please.,0,Denver Colorad,Feb 2009,"Points: 1,588",3.5185185185185186
113843512,"Dec 12, 2017",20 kN,ANGUS WIESSNER wrote:Is there rope / bolted sport climbing in Maui? heard there maybe was but vary unclear. Really want to come out to Maui for the Canyoning/Canyoneering don’t know if anyone on here has any info on the Hana rd canyon but love to dive into some if anybody is interested scouted a couple last time I was in Maui and they look to good to be true. Seems like the one thing Hawaii is missing is climbing in the 11+ 5.12 range besides on Oahu witch seems vary limited.Yes there is sport. They have lines up to .14- I think. There is even a 7-pitch sport climb there. Oahu probably has round 50 sport climbs in the .11 - .12 range. Some climbers come Oahu thinking they are going to onsight all of them but find they are harder than they thought and end up taking awhile before sending them. The climbing on Oahu is not very straightforward and involves a lot of technique. Gym strength wont do too much for many of the routes. Here are some photos of the sport climbing in Maui: http://www.boulderinghawaii.com/blog/2016/7/23/maui,0,Unknown Hometown,Feb 2009,"Points: 1,346",4.547872340425532
113825912,"Nov 13, 2017",Nate George,I'll be in Kauai nov14-22 with a rental car if anyone wants to climb. Headin down from Montana and have a friend that lives down there and knows the island but I'm not familiar with the climbing there. I'm all ears if anyone's got the scoop,0,Unknown Hometown,Nov 2017,Points: 0,4.239130434782608
113787344,"Nov 4, 2017",d0fuz,Looking for climbers in Oahu to climb with! Boulder or Sport climbing I would be down.Let me know!,0,Unknown Hometown,Feb 2014,Points: 0,4.5
113767112,"Oct 29, 2017",Troy Smith,Do you find the environment harsher on your equipment and it rusting or sticking without regular maintenance?  What do you do to maintain your gear in Hawaii and protect it from the salt air and rust?  ,0,Unknown Hometown,Aug 2017,Points: 0,4.555555555555555
113767112,"Oct 30, 2017",20 kN,"Troy Smith wrote:Do you find the environment harsher on your equipment and it rusting or sticking without regular maintenance? Not to any concerning degree. Unless you're leaving the gear on the wall for weeks or months at a time, you wont need any special maintenance procedures. Inspect the gear on occasion and wash it if you feel the need to, but otherwise you shouldent have an issue. If you leave some project draws up on the wall for a few months, that may become an issue.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.593023255813954
113767112,"Oct 30, 2017",Troy Smith,"Thanks for the responses.  Yes, Hawaii has trad climbs — check ‘em out here on mountain project.  ",0,Unknown Hometown,Aug 2017,Points: 0,4.647058823529412
113667029,"Oct 5, 2017",Jan Tarculas,"Going to Oahu to spend time with family next week. We got a beach house in North Shore by shark's cove. My wife is coming along. I want to do 2 half days (morning till lunch) of climbing, but I dont think she seems as thrilled as I am. Anyone might want to tag along or partner up with me? I lead 5.11 and will bring our own gear",0,"Riverside, Ca",Mar 2010,Points: 917,3.782608695652174
113667029,"Oct 9, 2017",Jan Tarculas,"I just checked the weather and almost everyday there’s chance of rain from Wednesday till past the weekend. If it’s low percent or even high percent, is the rain there usually all day or sprouts of rain like a lot of tropical islands? Does the crag dry up fast? I just want to know if it’s worth it for me to even bring my gear or just bring my shoes and boulder at the various beaches. Thanks ",0,"Riverside, Ca",Mar 2010,Points: 917,4.116883116883117
113667029,"Oct 9, 2017",20 kN,"If it did rain most likely it would be scattered rainfall. In most cases when it rains it does so for a few minutes, then passes, then comes back and on and off. Sometimes it's continuous, but less commonly. Hard to say until the day comes though. I wouldent put too much faith in the weather report. The rain on the north shore is very localized. It can rain all day in one spot and be clear all day only two miles down the road. The rock does dry quickly and if it does rain it usually dries out the same day. Looking at the report I think you would find some time to climb even if it does rain. It's not too likely that it would rain all day everyday on the north shore while you're here.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.0144927536231885
113667029,"Oct 11, 2017",Alex Lloyd,"I'm going to be on the island this weekend, too. I have gear and can bring a rack if necessary. Haven't done much limestone climbing, but I'm a middling .11 granite climber. Hit me up!",0,"Bozeman, MT",Apr 2015,Points: 35,4.285714285714286
113667029,"Oct 13, 2017",Jan Tarculas,I’m heading there now. I’m about 16 miles away on the north shore. Hopefully the weather holds up,0,"Riverside, Ca",Mar 2010,Points: 917,4.444444444444445
113585397,"Sep 14, 2017",Tarsh Turner,"Hey everyoneI have a two night layover in Honolulu next week, and wondered if I could try n snag some climbing on 21st... anyone wanna take me exploring??I can lead to 5.8 sport, follow to 10a... I also love to follow trad, but have only just begun to learn to place gear. Also, if any climbers have a couch to offer me for a night, that would be flipping awesome!!!Cheers!! :)",0,"Paradise, NZ",Jun 2017,Points: 0,4.323943661971831
111743433,"Apr 1, 2016",Seabass,"I'm going to Oahu in May and though I want to swim, hike and all, I also want to climb. I was wondering what you all suggest bouldering, and if so where to rent a pad, or sport?",0,"Costa Mesa, CA",Jan 2015,Points: 40,3.6842105263157894
111743433,"Apr 2, 2016",Joshua Munoz,"Go to Waimea bay for sure. Great swimming and cliff jumping. And there's bouldering on the beach. No need for a crash pad, the sand catches your fall!",0,"Honolulu, HI",Sep 2015,Points: 100,4.392857142857143
111743433,"Apr 2, 2016",Seabass,"thanks Josh, definitely will do! Any other suggestions of things to do besides climb? we will be there for about 2 weeks. I know Diamond head is pretty popular, and someone told me to check out Manoa Falls.",0,"Costa Mesa, CA",Jan 2015,Points: 40,4.447368421052632
111743433,"Apr 3, 2016",Joshua Munoz,"Yes, diamond head is a very popular hike, not very scenic until you're at the top. If you're up for an adventure I suggest you hike the olomana trail. You can hike along a trail up to three peaks, each peak harder to get to from the previous one. Pill box is another hike similar to diamond head, short, but an epic view at the top. Makapu'u is a super fun, secluded beach. There is also some really scenic climbing along the makapu'u cliffs. Also, eat at marukame udon sometime. The best udon noodles on the island. Long lines sometimes, but worth the wait.",0,"Honolulu, HI",Sep 2015,Points: 100,4.375
111743433,"Apr 4, 2016",20 kN,"Seabass wrote:I'm going to Oahu in May and though I want to swim, hike and all, I also want to climb. I was wondering what you all suggest bouldering, and if so where to rent a pad, or sport?It depends on what you like. Are you a sport climber? If you are, it's worth bringing your gear. Our sport routes, while limited in quantity, are just as good as any on the mainland. You can view photos of the routes on this website under the Route Guide tab.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.125
111743433,"Apr 6, 2016",Seabass,"thanks josh, i'm definitely up for the adventure of doing those, they sound awesome!, and thanks for the food recommendation!   20, I primarily boulder, but do enjoy sport climbing as well and have all the gear for it. Hardest i've led so far is a 10b/c. I think the thing maybe holding me back was my knowledge of quality.. and difficulty, seems like a lot of harder climbs from what i've seen on MP. But i do think id be a bit sad if i dint lead something tall",0,"Costa Mesa, CA",Jan 2015,Points: 40,4.179775280898877
111743433,"Aug 16, 2017",Thomas Abney,I will suggest you swimming and cliff jumping.,0,Unknown Hometown,Aug 2017,Points: 0,4.875
113332355,"Jul 15, 2017",Marissa Ladera,"Hey! Going home for a family reunion through those dates. Climbing/ bouldering wasn't a thing back in the day, love to check out some spots if anyone's down, knows some areas,etc... ",0,"Las Vegas, NV",May 2017,Points: 10,4.870967741935484
113252514,"Jul 3, 2017",Kimmy Stein,Anyone want to hike Nepali Coast in Kauai with me Jan or Feb?? ,0,Unknown Hometown,Jun 2017,Points: 0,3.8461538461538463
113252514,"Jul 3, 2017",Don Ferris III,"Only if you promise not to rape and kill me ""kimmy stein.""",1,Eldorado Springs,Nov 2012,Points: 186,3.9166666666666665
113199555,"Jun 22, 2017",Aaron Posey,Hey I'm gonna be on the big island July 3 thru the 10th and would love to hook up with someone that knows the area for a day or so. I have experience climbing. I've done it for years but haven't done it in abut 2 years.  I want to toprope but don't want to take my gear on an airplane.  If any body could meet up or tell me where I could at least rent equipment that would be awesome.,0,Unknown Hometown,Jun 2017,Points: 0,3.728395061728395
113199555,"Jun 22, 2017",FrankPS,Is there even any roped climbing on the big island?,0,"Atascadero, CA",Nov 2009,Points: 276,4.2
113199555,"Jun 22, 2017",20 kN,"Most of the established climbing in Hawaii is located on Oahu and Maui. Oahu has about 150 sport and trad climbs and about 250 boulder problems. Maui has about 50 sport climbs and a few bouldering areas. Climbing on Maui is still somewhat new, but the developers have been hard at work establishing new lines monthly.The other islands have limited to no established climbing.""https://www.mountainproject.com/v/hawaii/106316122There is nothing worth bringing your gear for on the BI. You could maybe bring some shoes and deep water solo at South Point, but that's about it. Dont go out there if you're not a strong swimmer and even then there is still a risk of getting injured on the rocks from the ocean surge.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.983193277310924
112555921,"Mar 16, 2017",Aaron Bullock,"Howzit,     Im in manoa valley , got a moped but if anyone is up to climb makapu or Mokule'ia Wall . let me know. if im not under the sea we can touch the sky",0,hawaii,Apr 2015,Points: 5,3.4285714285714284
112555921,"Mar 19, 2017",20 kN,"Aaron Bullock wrote:Howzit,    Im in manoa valley , got a moped but if anyone is up to climb makapu or Mokule'ia Wall . let me know. if im not under the sea we can touch the sky Try posting here:  facebook.com/groups/ClimbAl…",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.414634146341464
112555921,"Apr 26, 2017",K2tbui,"Aaron,if you are around in May for a few months I would be up to climbing.i an experienced and have my own gear.tien ",0,Unknown Hometown,Jun 2012,Points: 56,4.086956521739131
112555921,"May 29, 2017",Bemused Lemming,Could be up for then Mok on may 30th.,0,Unknown Hometown,Nov 2016,Points: 0,3.2222222222222223
112840806,"Apr 20, 2017",K2tbui,"Will be on the island end of May to Aug. looking for regular climbing partner! I will have all my own gear.thanks,tim",0,Unknown Hometown,Jun 2012,Points: 56,4.363636363636363
112840806,"Apr 22, 2017",20 kN,"You might get more interest if you filled out your profile. Basically, you have minimal information about you in your profile. Or at the minimum, add some info on your post.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.612903225806452
112840806,"Apr 26, 2017",Tylerpratt,K2tbui wrote:what I have unsighted lately Is this when you start from the top and down lead? haha,0,"Litchfield, Connecticut",Feb 2016,Points: 40,4.444444444444445
112840806,"Apr 26, 2017",Muscrat,"I think what 20kn means (don't mean to put words in his mouth) is if you fill out the personal page with a little information IE. what grade you climb, etc. you might find some interested partners. Might also find it helpful to check the spelling before you post. I think you are talking the Hawaiian island of OAHU? And i love the def of unsight! HA!Good luck",0,Unknown Hometown,Oct 2011,"Points: 3,625",4.3088235294117645
112840806,"Apr 26, 2017",BBQ,"K2tbiu,Sorry that you are getting flamed on this site. I spent 10 years on that island and the only crag is on the North Shore. It is listed in the MP database. As far as finding partners, Oahu has a large military presence which means there are lots of young, athletic people who are interested in climbing. When I climbed there I never even bothered finding a partner I just hiked to the crag and had no problem finding groups of young people with odd numbers. Granted, you might have to put up with lots of beginners but finding a belayer should not be a problem. Just be sure to never keep valuables in your car. The crag is basalt and rather interesting since it is geared towards sport climbers and is very user friendly. Good luck!",0,Unknown Hometown,Apr 2009,Points: 554,4.394160583941606
112840806,"Apr 26, 2017",20 kN,"K2tbui wrote:Sure. I am a safe and experienced climber and have all my own gear. I sport and trad but assume there is no trad on the island. I remember the days when we use to put a slip of paper with name and contact info on the gym or crag board and people interested would make any effort to reach out and inquire more. The climbing community has always been open and generous. I guess those days are over. If you are some who needs to know my sex, what I look like or what I have unsighted lately then I am ok with you not responding.  Thanks.TimThose boards still exist. I've used them in several places. I dont think anyone really cares about you gender or what you look like, but when meeting up with random strangers off the Internet most people do care about your experience level and whether you know what you're doing or not. There are climbers on this very forum who have nearly been killed as a result of climbing with other people they met on this forum. One dude fell 200' and broke both legs with someone he met on this forum as a result of a very simple belaying error. As such, people reading your post are not going to be that inclined to replay if they cannot determine any information about you.Anyway, you're welcome to come out with me and any of the other people I climb with. There are only about 500 climbers on island, so those of us who've lived here long enough all know each other. The crag has climbers at it every weekend and you can almost always catch a belay if you ask so even if you dont have a partner it's worth just going up and looking around. Weekdays are a bit trickier, but there are still some climbers who go out during the week.",0,Unknown Hometown,Feb 2009,"Points: 1,346",4.234375
112840806,"May 22, 2017",K2tbui,"Ha ha. Thanks for the friendly beta. Sorry I sounded like a turd. Well, at least everyone knows that I cannot spell. I swear I belay much better. Just arrived on the island so looking forward to getting out this weekend. Tim",0,Unknown Hometown,Jun 2012,Points: 56,4.357142857142857
112840806,"May 23, 2017",20 kN,"Cool well you can send me a message, I'll be up there this weekend.",0,Unknown Hometown,Feb 2009,"Points: 1,346",3.857142857142857
112553036,"Mar 15, 2017",Jonnie Thompson,"So I'll be on Oahu for a couple weeks at the end of March and want to do some climbing.  I looked up Mokule'ia Wall and read that pull cords are already attached to the anchors so you can setup a top rope from the bottom, since the cliff top isn't too solid for walking around and setting them up.  I found a picture and some comments saying that the anchor is just a single rap ring.  Is that true?  That's what the picture I found shows also.  Is the rap ring stainless or something?  The rap rings I'm familiar with around here are aluminum and would hardly stand up to the abuse of repeated top roping, so wondering if these are solid seeing they are the only thing keeping your rope up.   I don't lead climb yet, so unfortunately can't climb it first and setup my own TR anchor off the bolts, otherwise that's what I'd do.",0,"Winchester, VA",Aug 2012,Points: 0,4.189873417721519
112553036,"Mar 15, 2017",Ted Pinson,"There generally isn't such a thing as permanent toprope anchors unless you're in a gym.  Don't TR off of them, it's a dick move.  Use your own gear.  Even clipping a QuickDraw to each and running your rope through that is fine, but DON'T TR DIRECTLY OFF OF FIXED GEAR!",1,"Chicago, IL",Jul 2014,Points: 232,4.32
112553036,"Mar 15, 2017",Marc801 C,"Ted Pinson wrote:There generally isn't such a thing as permanent toprope anchors unless you're in a gym.  Don't TR off of them, it's a dick move.  Use your own gear.  Even clipping a QuickDraw to each and running your rope through that is fine, but DON'T TR DIRECTLY OFF OF FIXED GEAR!Um, before going on a rant maybe learn about the area in question? TR off of fixed gear is typically based on local ethics. If you check the route DB here you find:   ""This area is equipped to be easily top-roped. Most of the routes will have strings running from the ground to the anchor and back to the ground so you can clove hitch your rope and pull it through the anchors at the top.""   In the comments, one person wrote:   ""FYI - The toprope lanyards set up out here are run through a single rap ring attached by quick links and chains to two bolts. This is NOT REDUNDANT. Every single group of climbers I saw out there pulled up a rope with the lanyard and went to town TRing and lowering on the single rap ring.""   He also wrote: ""Walking around to the top isn't an option here,...""   I suspect with both this person and the OP that there is confusion in the overloaded term ""rap ring"". Unfortunately that term has been used to refer to the rolled, thin-walled aluminum rings, the newer beefy, forged, solid but still aluminum rings, and stainless or titanium anchor rings. The last can indeed be used as a TR anchor, esp. if attached with quick links to allow replacement when worn. Yes, as the commenter whines, if indeed there are single rings, they're not redundant, but they are also rated to something like 40kN.   Old, worn descending ring:     Modern solid forged aluminum rap ring:     Modern, welded stainless 11mm anchor rings:  ",0,"Sandy, Utah",Feb 2014,Points: 65,4.512903225806451
112553036,"Mar 15, 2017",Jason Kim,Someone get a hold of user 20 kN please... No need to speculate here about an area few of us have climbed at.,1,"Encinitas, CA",Apr 2012,Points: 255,3.782608695652174
112553036,"Mar 15, 2017",Frank Stein,"This cliff has been painstakingly maintained by Mike R. and his Cimb Aloha minions for more than a decade, and has been completely rebolted with titanium. With that kind of attention and maintenance I don't think that you have anything to worry about. I've never ""top roped"" there, but can vouch that the hardware is top notch. And yes, 20 kn (Sayer?) is/was one of the CA minions and knows the crag intimately.",0,"Albuquerque, NM",Feb 2012,Points: 190,4.6438356164383565
112553036,"Mar 15, 2017",J. Broussard,I've climbed there with and without Sayar/20kN.  Both on lead and on TR.  It's totally legit..   Just promise to have fun.. the routes are great and the equipment is totally safe.,0,CordryCorner,Feb 2011,Points: 50,4.67741935483871
112553036,"Mar 15, 2017",George W,"I don't know the state of the fixed gear out there, but I would not climb without leading first. You must inspect the gear, especially in Hawaii.",0,Unknown Hometown,Sep 2015,Points: 6,4.407407407407407
112553036,"Mar 15, 2017",Frank Stein,"George, I would agree with you, but after they had some issues with stress corrosion affecting the stainless hardware, the place has been re-equipped with titanium glue-ins.",0,"Albuquerque, NM",Feb 2012,Points: 190,5.444444444444445
112553036,"Mar 15, 2017",George W,"the schmuck wrote:George, I would agree with you, but after they had some issues with stress corrosion affecting the stainless hardware, the place has been re-equipped with titanium glue-ins.  I see now. Well, I'm stoked to see so much development there in the last year. Titanium glue-in's are the only way. I need to get out there before some idiots piss off the State again.   Given the OP's skill-set, I think extreme caution should be advised. Climbing in this fashion is otherwise foolish, albeit the local way.",0,Unknown Hometown,Sep 2015,Points: 6,4.919540229885057
112553036,"Mar 15, 2017",Xam,"Until 20 kN gets to it, this should answer some questions:   unrealhawaii.com/2010/06/mo…   mountainproject.com/v/how-d…   ",0,"Boulder, Co",Dec 2011,Points: 76,8.0
112553036,"Mar 15, 2017",Ted Pinson,"Seth Jones wrote:  Just curious, did you even take the time to read and comprehend his post before replying?Yep!   Didn't realize they actually have TR anchors there, though....very unique.  Honestly, I assumed based on the TS's experience level that he was planning on toproping directly off of the rings, hence my post.  Hawaii seems to be a unique case, so...sure, go nuts if you're willing to trust that the anchors are intact.",0,"Chicago, IL",Jul 2014,Points: 232,4.930555555555555
